dataset_source,time_frequency,week_start,store_id,store_available,product_id,category_general,category_detail,region,units_sold,price,promotion_visibility,promotion_known,vendor_id,color,inventory_level_end_of_week,units_ordered_weekly,existing_demand_forecast_weekly,observed_days,target_next_week_units_sold,target_available,year,month,iso_week,sales_lag_1_week,sales_lag_4_weeks,sales_rolling_mean_4_weeks,sales_rolling_mean_8_weeks,sales_rolling_std_4_weeks
data_raw,weekly,2016-12-05,data_raw::GLOBAL,0,data_raw::12,Electronics,Streaming sticks,,8.0,135.91,0,1,6,black,,,,7,37.0,1,2016,12,49,23.0,9.0,22.75,20.4,20.0395
data_raw,weekly,2016-12-12,data_raw::GLOBAL,0,data_raw::12,Electronics,Streaming sticks,,37.0,42.99,1,1,6,black,,,,7,27.0,1,2016,12,50,8.0,8.0,22.5,18.3333,20.2731
data_raw,weekly,2016-12-19,data_raw::GLOBAL,0,data_raw::12,Electronics,Streaming sticks,,27.0,53.55,1,1,6,black,,,,7,8.0,1,2016,12,51,37.0,51.0,29.75,21.0,18.4639
data_raw,weekly,2016-12-26,data_raw::GLOBAL,0,data_raw::12,Electronics,Streaming sticks,,8.0,88.74,0,1,6,black,,,,7,178.0,1,2016,12,52,27.0,23.0,23.75,21.75,12.0381
data_raw,weekly,2017-01-02,data_raw::GLOBAL,0,data_raw::12,Electronics,Streaming sticks,,178.0,30.99,1,1,6,black,,,,7,750.0,1,2017,1,1,8.0,8.0,20.0,21.375,14.4453
data_raw,weekly,2017-01-09,data_raw::GLOBAL,0,data_raw::12,Electronics,Streaming sticks,,750.0,32.01,1,1,6,black,,,,7,16.0,1,2017,1,2,178.0,37.0,62.5,42.5,77.9337
data_raw,weekly,2017-01-16,data_raw::GLOBAL,0,data_raw::12,Electronics,Streaming sticks,,16.0,50.79,1,1,6,black,,,,7,26.0,1,2017,1,3,750.0,27.0,240.75,135.25,347.9151
data_raw,weekly,2017-01-23,data_raw::GLOBAL,0,data_raw::12,Electronics,Streaming sticks,,26.0,44.26,1,1,6,black,,,,7,13.0,1,2017,1,4,16.0,8.0,238.0,130.875,350.2038
data_raw,weekly,2017-01-30,data_raw::GLOBAL,0,data_raw::12,Electronics,Streaming sticks,,13.0,61.68,1,1,6,black,,,,7,12.0,1,2017,1,5,26.0,178.0,242.5,131.25,346.3577
data_raw,weekly,2017-02-06,data_raw::GLOBAL,0,data_raw::12,Electronics,Streaming sticks,,12.0,65.99,0,1,6,black,,,,7,18.0,1,2017,2,6,13.0,750.0,201.25,131.875,365.8755
data_raw,weekly,2017-02-13,data_raw::GLOBAL,0,data_raw::12,Electronics,Streaming sticks,,18.0,63.49,0,1,6,black,,,,7,13.0,1,2017,2,7,12.0,16.0,16.75,128.75,6.3966
data_raw,weekly,2017-02-20,data_raw::GLOBAL,0,data_raw::12,Electronics,Streaming sticks,,13.0,59.1,0,1,6,black,,,,7,32.0,1,2017,2,8,18.0,26.0,17.25,127.625,6.3966
data_raw,weekly,2017-02-27,data_raw::GLOBAL,0,data_raw::12,Electronics,Streaming sticks,,32.0,43.99,1,1,6,black,,,,7,11.0,1,2017,2,9,13.0,13.0,14.0,128.25,2.708
data_raw,weekly,2017-03-06,data_raw::GLOBAL,0,data_raw::12,Electronics,Streaming sticks,,11.0,63.99,0,1,6,black,,,,7,23.0,1,2017,3,10,32.0,12.0,18.75,110.0,9.215
data_raw,weekly,2017-03-13,data_raw::GLOBAL,0,data_raw::12,Electronics,Streaming sticks,,23.0,43.99,1,1,6,black,,,,7,20.0,1,2017,3,11,11.0,18.0,18.5,17.625,9.4692
data_raw,weekly,2017-03-20,data_raw::GLOBAL,0,data_raw::12,Electronics,Streaming sticks,,20.0,41.99,1,1,6,black,,,,7,9.0,1,2017,3,12,23.0,13.0,19.75,18.5,9.7082
data_raw,weekly,2017-03-27,data_raw::GLOBAL,0,data_raw::12,Electronics,Streaming sticks,,9.0,60.7,0,1,6,black,,,,7,13.0,1,2017,3,13,20.0,32.0,21.5,17.75,8.6603
data_raw,weekly,2017-04-03,data_raw::GLOBAL,0,data_raw::12,Electronics,Streaming sticks,,13.0,63.83,0,1,6,black,,,,7,14.0,1,2017,4,14,9.0,11.0,15.75,17.25,6.8007
data_raw,weekly,2017-04-10,data_raw::GLOBAL,0,data_raw::12,Electronics,Streaming sticks,,14.0,63.02,0,1,6,black,,,,7,11.0,1,2017,4,15,13.0,23.0,16.25,17.375,6.3966
data_raw,weekly,2017-04-17,data_raw::GLOBAL,0,data_raw::12,Electronics,Streaming sticks,,11.0,65.13,0,1,6,black,,,,7,6.0,1,2017,4,16,14.0,20.0,14.0,16.875,4.5461
data_raw,weekly,2017-04-24,data_raw::GLOBAL,0,data_raw::12,Electronics,Streaming sticks,,6.0,59.92,0,1,6,black,,,,7,15.0,1,2017,4,17,11.0,9.0,11.75,16.625,2.2174
data_raw,weekly,2017-05-01,data_raw::GLOBAL,0,data_raw::12,Electronics,Streaming sticks,,15.0,57.28,0,1,6,black,,,,7,7.0,1,2017,5,18,6.0,13.0,11.0,13.375,3.559
data_raw,weekly,2017-05-08,data_raw::GLOBAL,0,data_raw::12,Electronics,Streaming sticks,,7.0,56.75,0,1,6,black,,,,7,14.0,1,2017,5,19,15.0,14.0,11.5,13.875,4.0415
data_raw,weekly,2017-05-15,data_raw::GLOBAL,0,data_raw::12,Electronics,Streaming sticks,,14.0,54.37,0,1,6,black,,,,7,13.0,1,2017,5,20,7.0,11.0,9.75,11.875,4.113
data_raw,weekly,2017-05-22,data_raw::GLOBAL,0,data_raw::12,Electronics,Streaming sticks,,13.0,57.49,0,1,6,black,,,,7,5.0,1,2017,5,21,14.0,6.0,10.5,11.125,4.6547
data_raw,weekly,2017-05-29,data_raw::GLOBAL,0,data_raw::12,Electronics,Streaming sticks,,5.0,63.99,0,1,6,black,,,,7,12.0,1,2017,5,22,13.0,15.0,12.25,11.625,3.594
data_raw,weekly,2017-06-05,data_raw::GLOBAL,0,data_raw::12,Electronics,Streaming sticks,,12.0,63.26,0,1,6,black,,,,7,13.0,1,2017,6,23,5.0,7.0,9.75,10.625,4.4253
data_raw,weekly,2017-06-12,data_raw::GLOBAL,0,data_raw::12,Electronics,Streaming sticks,,13.0,65.99,0,1,6,black,,,,7,12.0,1,2017,6,24,12.0,14.0,11.0,10.375,4.0825
data_raw,weekly,2017-06-19,data_raw::GLOBAL,0,data_raw::12,Electronics,Streaming sticks,,12.0,63.81,0,1,6,black,,,,7,13.0,1,2017,6,25,13.0,13.0,10.75,10.625,3.8622
data_raw,weekly,2017-06-26,data_raw::GLOBAL,0,data_raw::12,Electronics,Streaming sticks,,13.0,62.67,0,1,6,black,,,,7,10.0,1,2017,6,26,12.0,5.0,10.5,11.375,3.6968
data_raw,weekly,2017-07-03,data_raw::GLOBAL,0,data_raw::12,Electronics,Streaming sticks,,10.0,62.76,0,1,6,black,,,,7,13.0,1,2017,7,27,13.0,12.0,12.5,11.125,0.5774
data_raw,weekly,2017-07-10,data_raw::GLOBAL,0,data_raw::12,Electronics,Streaming sticks,,13.0,61.68,0,1,6,black,,,,7,14.0,1,2017,7,28,10.0,13.0,12.0,11.5,1.4142
data_raw,weekly,2017-07-17,data_raw::GLOBAL,0,data_raw::12,Electronics,Streaming sticks,,14.0,63.82,0,1,6,black,,,,7,14.0,1,2017,7,29,13.0,12.0,12.0,11.375,1.4142
data_raw,weekly,2017-07-24,data_raw::GLOBAL,0,data_raw::12,Electronics,Streaming sticks,,14.0,64.61,0,1,6,black,,,,7,6.0,1,2017,7,30,14.0,13.0,12.5,11.5,1.7321
data_raw,weekly,2017-07-31,data_raw::GLOBAL,0,data_raw::12,Electronics,Streaming sticks,,6.0,53.96,0,1,6,black,,,,7,13.0,1,2017,7,31,14.0,10.0,12.75,12.625,1.893
data_raw,weekly,2017-08-07,data_raw::GLOBAL,0,data_raw::12,Electronics,Streaming sticks,,13.0,60.79,0,1,6,black,,,,7,16.0,1,2017,8,32,6.0,13.0,11.75,11.875,3.8622
data_raw,weekly,2017-08-14,data_raw::GLOBAL,0,data_raw::12,Electronics,Streaming sticks,,16.0,59.43,0,1,6,black,,,,7,19.0,1,2017,8,33,13.0,14.0,11.75,11.875,3.8622
data_raw,weekly,2017-08-21,data_raw::GLOBAL,0,data_raw::12,Electronics,Streaming sticks,,19.0,62.39,0,1,6,black,,,,7,11.0,1,2017,8,34,16.0,14.0,12.25,12.375,4.3493
data_raw,weekly,2017-08-28,data_raw::GLOBAL,0,data_raw::12,Electronics,Streaming sticks,,11.0,61.27,0,1,6,black,,,,7,21.0,1,2017,8,35,19.0,6.0,13.5,13.125,5.5678
data_raw,weekly,2017-09-04,data_raw::GLOBAL,0,data_raw::12,Electronics,Streaming sticks,,21.0,33.49,0,1,6,black,,,,7,579.0,1,2017,9,36,11.0,13.0,14.75,13.25,3.5
data_raw,weekly,2017-09-11,data_raw::GLOBAL,0,data_raw::12,Electronics,Streaming sticks,,579.0,31.96,1,1,6,black,,,,7,14.0,1,2017,9,37,21.0,16.0,16.75,14.25,4.3493
data_raw,weekly,2017-09-18,data_raw::GLOBAL,0,data_raw::12,Electronics,Streaming sticks,,14.0,51.24,0,1,6,black,,,,7,16.0,1,2017,9,38,579.0,19.0,157.5,84.875,281.0332
data_raw,weekly,2017-09-25,data_raw::GLOBAL,0,data_raw::12,Electronics,Streaming sticks,,16.0,51.2,1,1,6,black,,,,7,12.0,1,2017,9,39,14.0,11.0,156.25,84.875,281.8645
data_raw,weekly,2017-10-02,data_raw::GLOBAL,0,data_raw::12,Electronics,Streaming sticks,,12.0,46.92,1,1,6,black,,,,7,10.0,1,2017,10,40,16.0,21.0,157.5,86.125,281.0154
data_raw,weekly,2017-10-09,data_raw::GLOBAL,0,data_raw::12,Electronics,Streaming sticks,,10.0,63.5,0,1,6,black,,,,7,19.0,1,2017,10,41,12.0,579.0,155.25,86.0,282.5047
data_raw,weekly,2017-10-16,data_raw::GLOBAL,0,data_raw::12,Electronics,Streaming sticks,,19.0,62.4,0,1,6,black,,,,7,12.0,1,2017,10,42,10.0,14.0,13.0,85.25,2.582
data_raw,weekly,2017-10-23,data_raw::GLOBAL,0,data_raw::12,Electronics,Streaming sticks,,12.0,64.92,0,1,6,black,,,,7,5.0,1,2017,10,43,19.0,16.0,14.25,85.25,4.0311
data_raw,weekly,2017-10-30,data_raw::GLOBAL,0,data_raw::12,Electronics,Streaming sticks,,5.0,65.99,0,1,6,black,,,,7,14.0,1,2017,10,44,12.0,12.0,13.25,85.375,3.9476
data_raw,weekly,2017-11-06,data_raw::GLOBAL,0,data_raw::12,Electronics,Streaming sticks,,14.0,54.99,0,1,6,black,,,,7,10.0,1,2017,11,45,5.0,10.0,11.5,83.375,5.8023
data_raw,weekly,2017-11-13,data_raw::GLOBAL,0,data_raw::12,Electronics,Streaming sticks,,10.0,43.99,0,1,6,black,,,,7,69.0,1,2017,11,46,14.0,19.0,12.5,12.75,5.8023
data_raw,weekly,2017-11-20,data_raw::GLOBAL,0,data_raw::12,Electronics,Streaming sticks,,69.0,46.66,0,1,6,black,,,,7,34.0,1,2017,11,47,10.0,12.0,10.25,12.25,3.8622
data_raw,weekly,2017-11-27,data_raw::GLOBAL,0,data_raw::12,Electronics,Streaming sticks,,34.0,44.13,0,1,6,black,,,,7,10.0,1,2017,11,48,69.0,5.0,24.5,18.875,29.8943
data_raw,weekly,2017-12-04,data_raw::GLOBAL,0,data_raw::12,Electronics,Streaming sticks,,10.0,60.61,0,1,6,black,,,,7,10.0,1,2017,12,49,34.0,14.0,31.75,21.625,26.9614
data_raw,weekly,2017-12-11,data_raw::GLOBAL,0,data_raw::12,Electronics,Streaming sticks,,10.0,64.56,0,1,6,black,,,,7,8.0,1,2017,12,50,10.0,10.0,30.75,21.625,27.8971
data_raw,weekly,2017-12-18,data_raw::GLOBAL,0,data_raw::12,Electronics,Streaming sticks,,8.0,66.97,0,1,6,black,,,,7,9.0,1,2017,12,51,10.0,69.0,30.75,20.5,27.8971
data_raw,weekly,2017-12-25,data_raw::GLOBAL,0,data_raw::12,Electronics,Streaming sticks,,9.0,64.13,0,1,6,black,,,,7,31.0,1,2017,12,52,8.0,34.0,15.5,20.0,12.3693
data_raw,weekly,2018-01-01,data_raw::GLOBAL,0,data_raw::12,Electronics,Streaming sticks,,31.0,46.94,0,1,6,black,,,,7,86.0,1,2018,1,1,9.0,10.0,9.25,20.5,0.9574
data_raw,weekly,2018-01-08,data_raw::GLOBAL,0,data_raw::12,Electronics,Streaming sticks,,86.0,34.03,0,1,6,black,,,,7,18.0,1,2018,1,2,31.0,10.0,14.5,22.625,11.0303
data_raw,weekly,2018-01-15,data_raw::GLOBAL,0,data_raw::12,Electronics,Streaming sticks,,18.0,53.99,0,1,6,black,,,,7,9.0,1,2018,1,3,86.0,8.0,33.5,32.125,36.5741
data_raw,weekly,2018-01-22,data_raw::GLOBAL,0,data_raw::12,Electronics,Streaming sticks,,9.0,65.99,0,1,6,black,,,,7,17.0,1,2018,1,4,18.0,9.0,36.0,25.75,34.535
data_raw,weekly,2018-01-29,data_raw::GLOBAL,0,data_raw::12,Electronics,Streaming sticks,,17.0,60.28,0,1,6,black,,,,7,22.0,1,2018,1,5,9.0,31.0,36.0,22.625,34.535
data_raw,weekly,2018-02-05,data_raw::GLOBAL,0,data_raw::12,Electronics,Streaming sticks,,22.0,54.3,0,1,6,black,,,,7,11.0,1,2018,2,6,17.0,86.0,32.5,23.5,35.8934
data_raw,weekly,2018-02-12,data_raw::GLOBAL,0,data_raw::12,Electronics,Streaming sticks,,11.0,53.99,0,1,6,black,,,,7,33.0,1,2018,2,7,22.0,18.0,16.5,25.0,5.4467
data_raw,weekly,2018-02-19,data_raw::GLOBAL,0,data_raw::12,Electronics,Streaming sticks,,33.0,41.99,0,1,6,black,,,,7,38.0,1,2018,2,8,11.0,9.0,14.75,25.375,5.909
data_raw,weekly,2018-02-26,data_raw::GLOBAL,0,data_raw::12,Electronics,Streaming sticks,,38.0,41.99,0,1,6,black,,,,7,31.0,1,2018,2,9,33.0,17.0,20.75,28.375,9.3229
data_raw,weekly,2018-03-05,data_raw::GLOBAL,0,data_raw::12,Electronics,Streaming sticks,,31.0,67.13,1,1,6,black,,,,7,24.0,1,2018,3,10,38.0,22.0,26.0,29.25,12.0277
data_raw,weekly,2018-03-12,data_raw::GLOBAL,0,data_raw::12,Electronics,Streaming sticks,,24.0,64.99,0,1,6,black,,,,7,30.0,1,2018,3,11,31.0,11.0,28.25,22.375,11.8708
data_raw,weekly,2018-03-19,data_raw::GLOBAL,0,data_raw::12,Electronics,Streaming sticks,,30.0,65.99,0,1,6,black,,,,7,45.0,1,2018,3,12,24.0,33.0,31.5,23.125,5.8023
data_raw,weekly,2018-03-26,data_raw::GLOBAL,0,data_raw::12,Electronics,Streaming sticks,,45.0,62.52,1,1,6,black,,,,7,44.0,1,2018,3,13,30.0,38.0,30.75,25.75,5.7373
data_raw,weekly,2018-04-02,data_raw::GLOBAL,0,data_raw::12,Electronics,Streaming sticks,,44.0,41.99,0,1,6,black,,,,7,37.0,1,2018,4,14,45.0,31.0,32.5,29.25,8.8882
data_raw,weekly,2018-04-09,data_raw::GLOBAL,0,data_raw::12,Electronics,Streaming sticks,,37.0,44.72,0,1,6,black,,,,7,16.0,1,2018,4,15,44.0,24.0,35.75,32.0,10.4043
data_raw,weekly,2018-04-16,data_raw::GLOBAL,0,data_raw::12,Electronics,Streaming sticks,,16.0,64.99,0,1,6,black,,,,7,20.0,1,2018,4,16,37.0,30.0,39.0,35.25,6.9761
data_raw,weekly,2018-04-23,data_raw::GLOBAL,0,data_raw::12,Electronics,Streaming sticks,,20.0,65.99,0,1,6,black,,,,7,23.0,1,2018,4,17,16.0,45.0,35.5,33.125,13.4784
data_raw,weekly,2018-04-30,data_raw::GLOBAL,0,data_raw::12,Electronics,Streaming sticks,,23.0,65.89,0,1,6,black,,,,7,33.0,1,2018,4,18,20.0,44.0,29.25,30.875,13.4009
data_raw,weekly,2018-05-07,data_raw::GLOBAL,0,data_raw::12,Electronics,Streaming sticks,,33.0,65.37,0,1,6,black,,,,7,28.0,1,2018,5,19,23.0,37.0,24.0,29.875,9.1287
data_raw,weekly,2018-05-14,data_raw::GLOBAL,0,data_raw::12,Electronics,Streaming sticks,,28.0,63.68,0,1,6,black,,,,7,29.0,1,2018,5,20,33.0,16.0,23.0,31.0,7.2572
data_raw,weekly,2018-05-21,data_raw::GLOBAL,0,data_raw::12,Electronics,Streaming sticks,,29.0,67.53,0,1,6,black,,,,7,107.0,1,2018,5,21,28.0,20.0,26.0,30.75,5.7155
data_raw,weekly,2018-05-28,data_raw::GLOBAL,0,data_raw::12,Electronics,Streaming sticks,,107.0,32.11,0,1,6,black,,,,7,249.0,1,2018,5,22,29.0,23.0,28.25,28.75,4.113
data_raw,weekly,2018-06-04,data_raw::GLOBAL,0,data_raw::12,Electronics,Streaming sticks,,249.0,31.99,1,1,6,black,,,,7,58.0,1,2018,6,23,107.0,33.0,49.25,36.625,38.5606
data_raw,weekly,2018-06-11,data_raw::GLOBAL,0,data_raw::12,Electronics,Streaming sticks,,58.0,43.65,0,1,6,black,,,,7,42.0,1,2018,6,24,249.0,28.0,103.25,63.125,103.9756
data_raw,weekly,2018-06-18,data_raw::GLOBAL,0,data_raw::12,Electronics,Streaming sticks,,42.0,43.65,1,1,6,black,,,,7,40.0,1,2018,6,25,58.0,29.0,110.75,68.375,97.6264
data_raw,weekly,2018-06-25,data_raw::GLOBAL,0,data_raw::12,Electronics,Streaming sticks,,40.0,44.65,0,1,6,black,,,,7,25.0,1,2018,6,26,42.0,107.0,114.0,71.125,94.1524
data_raw,weekly,2018-07-02,data_raw::GLOBAL,0,data_raw::12,Electronics,Streaming sticks,,25.0,44.65,0,1,6,black,,,,7,25.0,1,2018,7,27,40.0,249.0,97.25,73.25,101.4869
data_raw,weekly,2018-07-09,data_raw::GLOBAL,0,data_raw::12,Electronics,Streaming sticks,,25.0,50.1,0,1,6,black,,,,7,43.0,1,2018,7,28,25.0,58.0,41.25,72.25,13.5
data_raw,weekly,2018-07-16,data_raw::GLOBAL,0,data_raw::12,Electronics,Streaming sticks,,43.0,44.43,0,1,6,black,,,,7,31.0,1,2018,7,29,25.0,42.0,33.0,71.875,9.2736
data_raw,weekly,2018-07-23,data_raw::GLOBAL,0,data_raw::12,Electronics,Streaming sticks,,31.0,42.99,0,1,6,black,,,,7,31.0,1,2018,7,30,43.0,40.0,33.25,73.625,9.6047
data_raw,weekly,2018-07-30,data_raw::GLOBAL,0,data_raw::12,Electronics,Streaming sticks,,31.0,64.45,1,1,6,black,,,,7,19.0,1,2018,7,31,31.0,25.0,31.0,64.125,8.4853
data_raw,weekly,2018-08-06,data_raw::GLOBAL,0,data_raw::12,Electronics,Streaming sticks,,19.0,61.89,0,1,6,black,,,,7,35.0,1,2018,8,32,31.0,25.0,32.5,36.875,7.5498
data_raw,weekly,2018-08-13,data_raw::GLOBAL,0,data_raw::12,Electronics,Streaming sticks,,35.0,65.26,1,1,6,black,,,,7,19.0,1,2018,8,33,19.0,43.0,31.0,32.0,9.798
data_raw,weekly,2018-08-20,data_raw::GLOBAL,0,data_raw::12,Electronics,Streaming sticks,,19.0,63.99,0,1,6,black,,,,7,23.0,1,2018,8,34,35.0,31.0,29.0,31.125,6.9282
data_raw,weekly,2018-08-27,data_raw::GLOBAL,0,data_raw::12,Electronics,Streaming sticks,,23.0,64.99,0,1,6,black,,,,7,23.0,1,2018,8,35,19.0,31.0,26.0,28.5,8.2462
data_raw,weekly,2018-09-03,data_raw::GLOBAL,0,data_raw::12,Electronics,Streaming sticks,,23.0,39.59,0,1,6,black,,,,7,115.0,1,2018,9,36,23.0,19.0,24.0,28.25,7.5719
data_raw,weekly,2018-09-10,data_raw::GLOBAL,0,data_raw::12,Electronics,Streaming sticks,,115.0,30.97,0,1,6,black,,,,7,19.0,1,2018,9,37,23.0,35.0,25.0,28.0,6.9282
data_raw,weekly,2018-09-17,data_raw::GLOBAL,0,data_raw::12,Electronics,Streaming sticks,,19.0,64.26,0,1,6,black,,,,7,12.0,1,2018,9,38,115.0,19.0,45.0,37.0,46.7047
data_raw,weekly,2018-09-24,data_raw::GLOBAL,0,data_raw::12,Electronics,Streaming sticks,,12.0,65.99,0,1,6,black,,,,7,,0,2018,9,39,19.0,23.0,45.0,35.5,46.7047
data_raw,weekly,2016-10-31,data_raw::GLOBAL,0,data_raw::13,Electronics,Smartphone stands,,10.0,27.69,0,1,10,black,,,,7,10.0,1,2016,10,44,,,,,
data_raw,weekly,2016-11-07,data_raw::GLOBAL,0,data_raw::13,Electronics,Smartphone stands,,10.0,29.69,0,1,10,black,,,,7,11.0,1,2016,11,45,10.0,,10.0,10.0,
data_raw,weekly,2016-11-14,data_raw::GLOBAL,0,data_raw::13,Electronics,Smartphone stands,,11.0,29.69,0,1,10,black,,,,7,14.0,1,2016,11,46,10.0,,10.0,10.0,0.0
data_raw,weekly,2016-11-21,data_raw::GLOBAL,0,data_raw::13,Electronics,Smartphone stands,,14.0,27.79,0,1,10,black,,,,7,9.0,1,2016,11,47,11.0,,10.3333,10.3333,0.5774
data_raw,weekly,2016-11-28,data_raw::GLOBAL,0,data_raw::13,Electronics,Smartphone stands,,9.0,24.8,0,1,10,black,,,,7,13.0,1,2016,11,48,14.0,10.0,11.25,11.25,1.893
data_raw,weekly,2016-12-05,data_raw::GLOBAL,0,data_raw::13,Electronics,Smartphone stands,,13.0,27.06,0,1,10,black,,,,7,18.0,1,2016,12,49,9.0,10.0,11.0,10.8,2.1602
data_raw,weekly,2016-12-12,data_raw::GLOBAL,0,data_raw::13,Electronics,Smartphone stands,,18.0,25.79,0,1,10,black,,,,7,7.0,1,2016,12,50,13.0,11.0,11.75,11.1667,2.2174
data_raw,weekly,2016-12-19,data_raw::GLOBAL,0,data_raw::13,Electronics,Smartphone stands,,7.0,27.81,0,1,10,black,,,,7,17.0,1,2016,12,51,18.0,14.0,13.5,12.1429,3.6968
data_raw,weekly,2016-12-26,data_raw::GLOBAL,0,data_raw::13,Electronics,Smartphone stands,,17.0,25.43,0,1,10,black,,,,7,10.0,1,2016,12,52,7.0,9.0,11.75,11.5,4.8563
data_raw,weekly,2017-01-02,data_raw::GLOBAL,0,data_raw::13,Electronics,Smartphone stands,,10.0,28.69,0,1,10,black,,,,7,12.0,1,2017,1,1,17.0,13.0,13.75,12.375,4.9917
data_raw,weekly,2017-01-09,data_raw::GLOBAL,0,data_raw::13,Electronics,Smartphone stands,,12.0,24.79,0,1,10,black,,,,7,14.0,1,2017,1,2,10.0,18.0,13.0,12.375,5.3541
data_raw,weekly,2017-01-16,data_raw::GLOBAL,0,data_raw::13,Electronics,Smartphone stands,,14.0,27.54,0,1,10,black,,,,7,20.0,1,2017,1,3,12.0,7.0,11.5,12.5,4.2032
data_raw,weekly,2017-01-23,data_raw::GLOBAL,0,data_raw::13,Electronics,Smartphone stands,,20.0,25.98,0,1,10,black,,,,7,30.0,1,2017,1,4,14.0,17.0,13.25,12.5,2.9861
data_raw,weekly,2017-01-30,data_raw::GLOBAL,0,data_raw::13,Electronics,Smartphone stands,,30.0,22.09,1,1,10,black,,,,7,25.0,1,2017,1,5,20.0,10.0,14.0,13.875,4.3205
data_raw,weekly,2017-02-06,data_raw::GLOBAL,0,data_raw::13,Electronics,Smartphone stands,,25.0,28.2,0,1,10,black,,,,7,15.0,1,2017,2,6,30.0,12.0,19.0,16.0,8.0829
data_raw,weekly,2017-02-13,data_raw::GLOBAL,0,data_raw::13,Electronics,Smartphone stands,,15.0,29.14,0,1,10,black,,,,7,17.0,1,2017,2,7,25.0,14.0,22.25,16.875,6.8496
data_raw,weekly,2017-02-20,data_raw::GLOBAL,0,data_raw::13,Electronics,Smartphone stands,,17.0,27.29,0,1,10,black,,,,7,10.0,1,2017,2,8,15.0,20.0,22.5,17.875,6.455
data_raw,weekly,2017-02-27,data_raw::GLOBAL,0,data_raw::13,Electronics,Smartphone stands,,10.0,26.59,0,1,10,black,,,,7,28.0,1,2017,2,9,17.0,30.0,21.75,17.875,6.994
data_raw,weekly,2017-03-06,data_raw::GLOBAL,0,data_raw::13,Electronics,Smartphone stands,,28.0,22.78,1,1,10,black,,,,7,23.0,1,2017,3,10,10.0,25.0,16.75,17.875,6.2383
data_raw,weekly,2017-03-13,data_raw::GLOBAL,0,data_raw::13,Electronics,Smartphone stands,,23.0,28.15,0,1,10,black,,,,7,15.0,1,2017,3,11,28.0,15.0,17.5,19.875,7.5939
data_raw,weekly,2017-03-20,data_raw::GLOBAL,0,data_raw::13,Electronics,Smartphone stands,,15.0,27.18,0,1,10,black,,,,7,10.0,1,2017,3,12,23.0,17.0,19.5,21.0,7.7675
data_raw,weekly,2017-03-27,data_raw::GLOBAL,0,data_raw::13,Electronics,Smartphone stands,,10.0,26.59,0,1,10,black,,,,7,17.0,1,2017,3,13,15.0,10.0,19.0,20.375,8.0416
data_raw,weekly,2017-04-03,data_raw::GLOBAL,0,data_raw::13,Electronics,Smartphone stands,,17.0,20.99,1,1,10,black,,,,7,10.0,1,2017,4,14,10.0,28.0,19.0,17.875,8.0416
data_raw,weekly,2017-04-10,data_raw::GLOBAL,0,data_raw::13,Electronics,Smartphone stands,,10.0,29.69,0,1,10,black,,,,7,38.0,1,2017,4,15,17.0,23.0,16.25,16.875,5.3774
data_raw,weekly,2017-04-17,data_raw::GLOBAL,0,data_raw::13,Electronics,Smartphone stands,,38.0,28.69,0,1,10,black,,,,7,5.0,1,2017,4,16,10.0,15.0,13.0,16.25,3.559
data_raw,weekly,2017-04-24,data_raw::GLOBAL,0,data_raw::13,Electronics,Smartphone stands,,5.0,28.69,0,1,10,black,,,,7,7.0,1,2017,4,17,38.0,10.0,18.75,18.875,13.2508
data_raw,weekly,2017-05-01,data_raw::GLOBAL,0,data_raw::13,Electronics,Smartphone stands,,7.0,29.69,0,1,10,black,,,,7,11.0,1,2017,5,18,5.0,17.0,17.5,18.25,14.5258
data_raw,weekly,2017-05-08,data_raw::GLOBAL,0,data_raw::13,Electronics,Smartphone stands,,11.0,27.63,0,1,10,black,,,,7,24.0,1,2017,5,19,7.0,10.0,15.0,15.625,15.4704
data_raw,weekly,2017-05-15,data_raw::GLOBAL,0,data_raw::13,Electronics,Smartphone stands,,24.0,20.74,1,1,10,black,,,,7,9.0,1,2017,5,20,11.0,38.0,15.25,14.125,15.3704
data_raw,weekly,2017-05-22,data_raw::GLOBAL,0,data_raw::13,Electronics,Smartphone stands,,9.0,26.73,0,1,10,black,,,,7,45.0,1,2017,5,21,24.0,5.0,11.75,15.25,8.5391
data_raw,weekly,2017-05-29,data_raw::GLOBAL,0,data_raw::13,Electronics,Smartphone stands,,45.0,20.99,1,1,10,black,,,,7,13.0,1,2017,5,22,9.0,7.0,12.75,15.125,7.6757
data_raw,weekly,2017-06-05,data_raw::GLOBAL,0,data_raw::13,Electronics,Smartphone stands,,13.0,29.69,0,1,10,black,,,,7,19.0,1,2017,6,23,45.0,11.0,22.25,18.625,16.5605
data_raw,weekly,2017-06-12,data_raw::GLOBAL,0,data_raw::13,Electronics,Smartphone stands,,19.0,28.07,0,1,10,black,,,,7,63.0,1,2017,6,24,13.0,24.0,22.75,19.0,16.1323
data_raw,weekly,2017-06-19,data_raw::GLOBAL,0,data_raw::13,Electronics,Smartphone stands,,63.0,20.99,1,1,10,black,,,,7,5.0,1,2017,6,25,19.0,9.0,21.5,16.625,16.1967
data_raw,weekly,2017-06-26,data_raw::GLOBAL,0,data_raw::13,Electronics,Smartphone stands,,5.0,29.69,0,1,10,black,,,,7,20.0,1,2017,6,26,63.0,45.0,35.0,23.875,23.2666
